date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,sev_day,dir
2021-02-01,US_IA,-14,2,-13,-24,-20,8,634,0
2021-02-01,US_IL,-29,-15,-35,-47,-36,13,3026.714285714286,0
2021-02-01,US_IN,-20,-15,-21,-19,-27,11,1956.4285714285713,0
2021-02-01,US_KS,-18,-10,-8,-13,-22,8,2329.5714285714284,0
2021-02-01,US_KY,-26,-14,-35,-23,-31,12,2471.8571428571427,1
2021-02-01,US_LA,-16,-8,-28,-22,-22,6,2368.4285714285716,0
2021-02-01,US_MA,-43,-24,-42,-68,-49,21,2826.714285714286,0
2021-02-01,US_MD,-55,-44,-58,-66,-64,29,1469.7142857142858,0
2021-02-01,US_ME,-10,16,-2,-36,-25,8,297.14285714285717,1
2021-02-01,US_MI,-26,-15,-8,-39,-30,11,1930.2857142857142,0
2021-02-01,US_MN,-22,-14,-6,-48,-33,12,934.7142857142857,1
2021-02-01,US_MO,-16,-7,-22,-25,-25,9,1220.857142857143,0
2021-02-01,US_MS,-11,-8,-23,0,-18,5,1150.857142857143,0
2021-02-01,US_MT,-7,-1,15,-10,-15,5,311,0
2021-02-01,US_NC,-21,-9,-25,-38,-31,10,6043.142857142857,0
2021-02-01,US_ND,-14,-13,-11,-27,-17,6,104.14285714285714,0
2021-02-01,US_NE,-12,-6,-11,-22,-20,7,537.8571428571429,0
2021-02-01,US_NH,-21,2,-8,-40,-30,12,430.14285714285717,0
2021-02-01,US_NJ,-79,-65,-63,-84,-80,36,3973.285714285714,0
2021-02-01,US_NM,-22,-11,-17,-22,-35,11,641.7142857142857,0
2021-02-01,US_NV,-24,-13,-37,-43,-33,10,949.2857142857143,0
2021-02-01,US_NY,-67,-52,-64,-75,-63,28,9462.57142857143,0
2021-02-01,US_OH,-29,-19,-24,-31,-32,13,3875.8571428571427,0
2021-02-01,US_OK,-10,-3,-16,-11,-24,7,2233.5714285714284,1
2021-02-01,US_PA,-65,-51,-56,-66,-65,27,4654.428571428572,0
2021-02-01,US_RI,-46,-27,-38,-69,-52,22,505.2857142857143,0
2021-02-01,US_SC,-14,-8,-29,-20,-23,8,3244.1428571428573,0
2021-02-01,US_SD,-9,0,21,-9,-13,5,145.42857142857142,0
2021-02-01,US_TN,-21,-13,-34,-26,-27,11,2683.8571428571427,1
2021-02-01,US_TX,-19,-12,-24,-30,-31,10,19634.14285714286,0
2021-02-01,US_UT,-18,-8,-4,-37,-27,9,1261.142857142857,0
2021-02-01,US_VA,-37,-25,-41,-54,-47,20,3246.285714285714,0
2021-02-01,US_VT,-20,-1,-12,-50,-27,11,139.42857142857142,0
2021-02-01,US_WV,-31,-19,-34,-32,-37,15,640.2857142857143,0
2021-02-01,US_WY,-12,-4,9,-7,-15,4,161.57142857142858,1
2021-02-02,US_AK,-16,-9,-11,-34,-23,10,131.57142857142858,0
2021-02-02,US_AR,-10,-5,14,-11,-22,7,1737.142857142857,1
2021-02-02,US_AZ,-19,-12,-18,-27,-35,11,3908.8571428571427,0
2021-02-02,US_CA,-32,-16,-24,-50,-42,15,13784,0
2021-02-02,US_CO,-21,-8,11,-43,-34,11,1327.5714285714287,1
2021-02-02,US_CT,-39,-27,-39,-55,-52,22,1506,1
2021-02-02,US_DE,-35,-25,-36,-56,-44,19,472.14285714285717,1
2021-02-02,US_FL,-21,-12,-39,-39,-28,9,8121.571428571428,0
2021-02-02,US_GA,-19,-9,-31,-36,-30,11,4771,0
2021-02-02,US_HI,-35,-24,-47,-56,-33,12,99,0
2021-02-02,US_IA,-16,1,-14,-26,-22,8,621.8571428571429,0
2021-02-02,US_ID,-11,-1,19,-13,-21,7,479,0
2021-02-02,US_IL,-26,-12,-33,-46,-34,13,2955.8571428571427,0
2021-02-02,US_IN,-17,-9,-14,-18,-24,8,1792.2857142857142,0
2021-02-02,US_KY,-21,-9,-18,-16,-29,10,2375,0
2021-02-02,US_LA,-16,-5,-27,-21,-23,7,2136,0
2021-02-02,US_MA,-48,-37,-43,-69,-57,24,2850.8571428571427,1
2021-02-02,US_MD,-38,-27,-40,-56,-51,22,1422.142857142857,0
2021-02-02,US_ME,-64,-51,-36,-69,-60,25,283.7142857142857,0
2021-02-02,US_MI,-24,-14,-3,-37,-31,11,1858.7142857142858,0
2021-02-02,US_MN,-21,-13,-2,-50,-33,13,925.2857142857143,0
2021-02-02,US_MO,-16,-8,1,-23,-25,8,1130.5714285714287,0
2021-02-02,US_MS,-11,-5,-13,0,-19,5,1011.4285714285714,0
2021-02-02,US_MT,-9,-1,14,-11,-16,5,316,1
2021-02-02,US_NC,-21,-10,-20,-38,-31,11,5841.428571428572,0
2021-02-02,US_ND,-16,-14,-12,-25,-19,7,91,0
2021-02-02,US_NE,-15,-8,-9,-23,-21,8,496,0
2021-02-02,US_NJ,-57,-38,-42,-71,-69,30,3722.1428571428573,0
2021-02-02,US_NM,-22,-11,-5,-17,-35,12,570.7142857142857,0
2021-02-02,US_NV,-22,-11,-32,-44,-34,11,887.7142857142857,0
2021-02-02,US_NY,-55,-34,-53,-65,-56,24,8919.42857142857,0
2021-02-02,US_OH,-23,-12,-10,-27,-30,11,3705.714285714286,0
2021-02-02,US_OK,-10,-4,9,-7,-24,7,2215.714285714286,0
2021-02-02,US_OR,-26,-9,0,-41,-38,12,754,0
2021-02-02,US_PA,-47,-33,-43,-58,-56,23,3946.5714285714284,0
2021-02-02,US_RI,-37,-25,-24,-60,-44,18,493.2857142857143,0
2021-02-02,US_SC,-12,-6,-25,-17,-24,8,3477.285714285714,1
2021-02-02,US_SD,-10,0,20,-9,-16,6,141.28571428571428,0
2021-02-02,US_TN,-18,-9,-18,-25,-27,9,2362.8571428571427,0
2021-02-02,US_TX,-18,-11,-15,-30,-31,10,18979.714285714286,0
2021-02-02,US_UT,-18,-8,22,-37,-29,10,1218.142857142857,0
2021-02-02,US_VA,-29,-16,-26,-49,-41,16,3365,1
2021-02-02,US_WA,-27,-14,-8,-53,-40,14,1798.4285714285713,0
2021-02-02,US_WI,-23,-8,0,-29,-26,10,1505.857142857143,0
2021-02-02,US_WV,-28,-17,-31,-26,-37,13,596.2857142857143,0
2021-02-03,US_AK,-15,-7,-12,-31,-22,10,143.85714285714286,1
2021-02-03,US_AL,-9,-2,-11,-13,-22,6,2302.1428571428573,0
2021-02-03,US_AR,-5,0,29,-8,-20,5,1668.142857142857,0
2021-02-03,US_AZ,-18,-11,-21,-26,-34,11,3673.4285714285716,0
2021-02-03,US_CA,-31,-16,-25,-50,-41,15,13225.42857142857,0
2021-02-03,US_CO,-22,-8,-5,-43,-34,12,1319.857142857143,0
2021-02-03,US_CT,-23,-9,-30,-40,-33,13,1781.2857142857142,1
2021-02-03,US_FL,-20,-13,-29,-38,-27,9,7974.428571428572,0
2021-02-03,US_GA,-16,-9,-16,-34,-30,9,4506.285714285715,0
2021-02-03,US_IA,-6,21,-3,-17,-19,7,571.5714285714286,0
2021-02-03,US_ID,-9,-2,0,-14,-20,7,464.14285714285717,0
2021-02-03,US_IL,-22,-4,-30,-43,-33,12,2915.4285714285716,0
2021-02-03,US_IN,-11,-5,-5,-16,-22,8,1861.142857142857,1
2021-02-03,US_KS,-10,-1,44,-8,-23,6,2234.1428571428573,0
2021-02-03,US_KY,-15,-2,-2,-15,-26,8,2288.285714285714,0
2021-02-03,US_LA,-12,-3,-16,-15,-22,5,2076.5714285714284,0
2021-02-03,US_MA,-31,-16,-31,-60,-41,16,2781,0
2021-02-03,US_MD,-25,-15,-33,-48,-41,16,1336.857142857143,0
2021-02-03,US_ME,-20,-8,-1,-36,-27,10,270.85714285714283,0
2021-02-03,US_MI,-18,-6,7,-34,-30,10,1722.5714285714287,0
2021-02-03,US_MN,-17,-7,6,-46,-33,12,914,0
2021-02-03,US_MO,-4,-1,5,-14,-23,5,1095.5714285714287,0
2021-02-03,US_MS,-4,-2,-7,5,-18,4,941.1428571428571,0
2021-02-03,US_MT,-11,-2,-5,-14,-17,6,279.2857142857143,0
2021-02-03,US_NC,-18,-8,-17,-36,-31,10,5556.285714285715,0
2021-02-03,US_ND,-16,-12,-15,-24,-17,7,77.71428571428571,0
2021-02-03,US_NE,-8,3,-6,-22,-19,7,407.2857142857143,0
2021-02-03,US_NH,-20,-9,2,-33,-28,12,413.85714285714283,0
2021-02-03,US_NJ,-32,-13,-32,-50,-43,17,3613.1428571428573,0
2021-02-03,US_NM,-21,-10,-18,-19,-34,12,525,0
2021-02-03,US_NV,-22,-10,-36,-45,-34,11,863.1428571428571,0
2021-02-03,US_NY,-38,-16,-41,-50,-40,16,8697.714285714286,0
2021-02-03,US_OH,-17,-7,-12,-24,-26,10,3614,0
2021-02-03,US_OK,-4,1,18,-4,-22,5,2170,0
2021-02-03,US_OR,-23,-8,19,-39,-37,11,769.7142857142857,1
2021-02-03,US_PA,-25,-10,-34,-42,-35,13,3766.4285714285716,0
2021-02-03,US_RI,-24,-10,-10,-51,-32,11,483.2857142857143,0
2021-02-03,US_SC,-11,-7,-21,-17,-24,7,3313.714285714286,0
2021-02-03,US_SD,-7,5,13,-6,-16,5,151.71428571428572,1
2021-02-03,US_TN,-14,-4,-8,-24,-24,8,2495.8571428571427,1
2021-02-03,US_TX,-16,-8,-9,-29,-29,10,18217.285714285714,0
2021-02-03,US_UT,-19,-10,-10,-38,-29,11,1181.4285714285713,0
2021-02-03,US_VA,-22,-10,-23,-42,-36,14,3422.1428571428573,1
2021-02-03,US_VT,-31,-14,-7,-45,-33,14,142.14285714285714,1
2021-02-03,US_WA,-24,-11,25,-52,-39,13,1651.7142857142858,0
2021-02-03,US_WI,-15,5,10,-24,-25,9,1407.2857142857142,0
2021-02-03,US_WV,-14,-6,-18,-17,-24,8,550,0
2021-02-03,US_WY,-19,-9,-12,-14,-17,6,153.14285714285714,0
2021-02-04,US_AK,-18,-10,-1,-31,-24,10,146.85714285714286,1
2021-02-04,US_AL,-16,-5,-19,-17,-22,7,2027.4285714285713,0
2021-02-04,US_AR,-10,-2,2,-11,-22,7,1638.2857142857142,0
2021-02-04,US_AZ,-19,-13,-20,-26,-35,11,3176.1428571428573,0
2021-02-04,US_CA,-31,-16,-24,-50,-42,15,12519.142857142857,0
2021-02-04,US_CO,-25,-11,-18,-42,-35,13,1301.4285714285713,0
2021-02-04,US_CT,-22,-8,-22,-38,-29,11,1701.7142857142858,0
2021-02-04,US_DE,-17,-8,-23,-40,-31,11,423.57142857142856,0
2021-02-04,US_FL,-21,-13,-25,-36,-27,8,7965.285714285715,0
2021-02-04,US_GA,-19,-10,-28,-34,-29,10,4506.571428571428,1
2021-02-04,US_HI,-35,-22,-49,-57,-34,13,93.28571428571429,0
2021-02-04,US_IA,-46,-28,-40,-38,-40,21,546.1428571428571,0
2021-02-04,US_ID,-10,-4,10,-12,-21,7,407.7142857142857,0
2021-02-04,US_IL,-34,-13,-45,-48,-35,15,2862.8571428571427,0
2021-02-04,US_IN,-21,-9,-23,-19,-23,9,1861.2857142857142,1
2021-02-04,US_KY,-22,-9,-21,-20,-28,10,2053.5714285714284,0
2021-02-04,US_LA,-15,-4,-22,-19,-23,6,1766.142857142857,0
2021-02-04,US_MA,-30,-12,-23,-59,-39,15,2844.1428571428573,1
2021-02-04,US_MD,-25,-14,-23,-47,-40,16,1311,0
2021-02-04,US_ME,-19,-3,9,-34,-23,9,270.57142857142856,0
2021-02-04,US_MI,-24,-6,-8,-34,-30,11,1810.7142857142858,1
2021-02-04,US_MN,-35,-22,-25,-51,-36,16,901.5714285714286,0
2021-02-04,US_MO,-20,-9,-26,-22,-24,10,1056.857142857143,0
2021-02-04,US_MS,-13,-9,-15,-3,-19,6,953.8571428571429,1
2021-02-04,US_MT,-11,0,-7,-8,-16,6,263,0
2021-02-04,US_NC,-20,-9,-18,-35,-30,10,5524.142857142857,0
2021-02-04,US_ND,-19,-16,-22,-27,-18,8,75,0
2021-02-04,US_NE,-26,-15,-31,-29,-26,13,429.85714285714283,1
2021-02-04,US_NH,-19,-6,17,-31,-26,11,384.42857142857144,0
2021-02-04,US_NJ,-27,-7,-22,-48,-39,15,3619.714285714286,1
2021-02-04,US_NM,-23,-11,-15,-18,-36,13,498.85714285714283,0
2021-02-04,US_NV,-23,-12,-36,-43,-34,11,819.1428571428571,0
2021-02-04,US_NY,-33,-9,-32,-48,-37,13,8588,0
2021-02-04,US_OH,-21,-8,-15,-24,-26,10,3489.285714285714,0
2021-02-04,US_OK,-11,-3,-13,-11,-24,7,2068.8571428571427,0
2021-02-04,US_OR,-26,-8,-1,-40,-37,12,709.2857142857143,0
2021-02-04,US_PA,-21,-7,-24,-39,-32,11,3781.1428571428573,1
2021-02-04,US_RI,-24,-10,7,-49,-31,11,455.14285714285717,0
2021-02-04,US_SC,-14,-9,-23,-15,-24,8,3283.8571428571427,0
2021-02-04,US_SD,-17,-8,-5,-12,-17,8,139.85714285714286,0
2021-02-04,US_TN,-19,-9,-23,-25,-24,8,2391.285714285714,0
2021-02-04,US_TX,-18,-11,-6,-29,-31,10,17587.14285714286,0
2021-02-04,US_UT,-18,-9,-2,-35,-28,10,1140.5714285714287,0
2021-02-04,US_VA,-23,-10,-11,-41,-35,13,3478,1
2021-02-04,US_VT,-25,-8,-3,-42,-26,11,136.57142857142858,0
2021-02-04,US_WA,-29,-14,-16,-53,-40,14,1477.857142857143,0
2021-02-04,US_WI,-43,-23,-25,-37,-32,16,1286.2857142857142,0
2021-02-04,US_WV,-15,-4,-17,-16,-23,8,529.5714285714286,0
2021-02-04,US_WY,-19,-7,-13,-14,-16,7,150.57142857142858,0
2021-02-05,US_AK,-18,-12,-10,-33,-24,10,145.85714285714286,0
2021-02-05,US_AR,-9,-4,26,-10,-20,6,1554.142857142857,0
2021-02-05,US_AZ,-20,-12,-24,-26,-33,11,2963.1428571428573,0
2021-02-05,US_CA,-31,-15,-23,-49,-39,14,11974.42857142857,0
2021-02-05,US_CO,-25,-11,-21,-40,-33,12,1316.142857142857,1
2021-02-05,US_CT,-26,-14,-31,-42,-28,13,1648.857142857143,0
2021-02-05,US_DE,-20,-13,-27,-44,-30,12,385.85714285714283,0
2021-02-05,US_FL,-20,-12,-21,-36,-26,8,7487.857142857143,0
2021-02-05,US_GA,-19,-11,-9,-33,-28,9,4459.428571428572,0
2021-02-05,US_HI,-33,-17,-42,-56,-30,12,86.14285714285714,0
2021-02-05,US_IA,-17,2,-22,-21,-23,9,540.7142857142857,0
2021-02-05,US_ID,-10,-3,6,-20,-21,7,425,1
2021-02-05,US_IL,-31,-15,-44,-45,-34,14,2782.1428571428573,0
2021-02-05,US_IN,-20,-12,-18,-19,-24,10,1764.7142857142858,0
2021-02-05,US_KS,-10,-5,17,-10,-18,5,1940.7142857142858,0
2021-02-05,US_KY,-20,-7,-5,-21,-27,10,2155.1428571428573,1
2021-02-05,US_LA,-21,-8,-43,-25,-23,9,1823.2857142857142,1
2021-02-05,US_MA,-33,-17,-35,-58,-37,16,2697.1428571428573,0
2021-02-05,US_MD,-26,-15,-14,-46,-37,16,1273.857142857143,0
2021-02-05,US_ME,-27,-12,-9,-39,-24,11,268,0
2021-02-05,US_MI,-41,-29,-26,-39,-38,18,1574.4285714285713,0
2021-02-05,US_MN,-28,-15,-30,-47,-33,15,879.1428571428571,0
2021-02-05,US_MO,-8,-5,6,-15,-12,7,1009.5714285714286,0
2021-02-05,US_MS,-16,-12,-24,-4,-19,7,943.8571428571429,0
2021-02-05,US_MT,-21,-4,-16,-17,-18,9,263.42857142857144,1
2021-02-05,US_NC,-20,-10,-19,-36,-28,10,5425.285714285715,0
2021-02-05,US_ND,-19,-14,-27,-28,-16,10,71.57142857142857,0
2021-02-05,US_NE,-11,6,-19,-24,-19,7,410.85714285714283,0
2021-02-05,US_NH,-27,-12,-9,-40,-25,14,354,0
2021-02-05,US_NJ,-29,-10,-28,-49,-36,16,3483.1428571428573,0
2021-02-05,US_NM,-25,-9,-16,-21,-32,11,473.85714285714283,0
2021-02-05,US_NV,-23,-12,-30,-44,-32,11,777.7142857142857,0
2021-02-05,US_NY,-37,-13,-41,-50,-36,15,8579.42857142857,0
2021-02-05,US_OH,-25,-15,-13,-26,-26,11,3294.8571428571427,0
2021-02-05,US_OK,-12,-6,-7,-10,-22,7,2018,0
2021-02-05,US_OR,-28,-10,-3,-41,-35,12,647.4285714285714,0
2021-02-05,US_PA,-26,-12,-31,-41,-30,13,3856,1
2021-02-05,US_RI,-27,-14,-16,-50,-30,12,449.7142857142857,0
2021-02-05,US_SC,-16,-10,-30,-19,-23,8,3212.4285714285716,0
2021-02-05,US_SD,-11,0,-10,-9,-13,8,138.28571428571428,0
2021-02-05,US_TN,-17,-9,-9,-24,-24,8,2377,0
2021-02-05,US_TX,-20,-12,-30,-30,-29,10,14112,0
2021-02-05,US_UT,-21,-9,-13,-35,-28,11,1130.5714285714287,0
2021-02-05,US_VA,-24,-11,-13,-42,-33,14,3312.1428571428573,0
2021-02-05,US_VT,-32,-17,-19,-50,-28,14,138.28571428571428,1
2021-02-05,US_WA,-27,-13,5,-51,-38,13,1659.5714285714287,1
2021-02-05,US_WI,-32,-16,-25,-31,-27,14,1246.5714285714287,0
2021-02-05,US_WV,-20,-10,-21,-21,-21,9,525.8571428571429,0
2021-02-05,US_WY,-22,-11,-15,-29,-12,7,128.42857142857142,0
2021-02-06,US_AK,-19,-4,13,-28,-11,6,145,0
2021-02-06,US_AL,-19,-7,-28,-19,-11,6,1636.142857142857,0
2021-02-06,US_AR,-17,-5,-24,-12,-10,6,1549.142857142857,0
2021-02-06,US_AZ,-20,-9,-21,-22,-13,6,3169.285714285714,1
2021-02-06,US_CA,-30,-10,-11,-43,-17,8,11672.857142857143,0
2021-02-06,US_CO,-24,-6,-24,-40,-12,7,1316,0
2021-02-06,US_DE,-11,4,NA,-37,-6,5,387,1
2021-02-06,US_FL,-21,-12,-31,-40,-16,6,7574.428571428572,1
2021-02-06,US_GA,-20,-11,-28,-33,-12,7,4282.285714285715,0
2021-02-06,US_HI,-33,-15,-32,-58,-25,7,77.71428571428571,0
2021-02-06,US_IA,-28,0,-35,-33,-4,8,532.4285714285714,0
2021-02-06,US_ID,-10,1,12,-12,-10,4,418.57142857142856,0
2021-02-06,US_IL,-31,-8,-45,-39,-11,8,2750.4285714285716,0
2021-02-06,US_IN,-14,-4,-3,-17,-8,5,1710.142857142857,0
2021-02-06,US_KY,-17,-1,20,-15,-9,4,2080.8571428571427,0
2021-02-06,US_MA,-26,-7,9,-47,-14,7,2604.8571428571427,0
2021-02-06,US_MD,-21,-1,12,-37,-7,6,1284,1
2021-02-06,US_ME,-20,-6,15,-33,-10,6,238.57142857142858,0
2021-02-06,US_MI,-29,-12,-3,-36,-9,8,1546.7142857142858,0
2021-02-06,US_MN,-32,-17,-45,-44,-10,10,874.5714285714286,0
2021-02-06,US_MO,-24,-2,-25,-24,-9,7,975.1428571428571,0
2021-02-06,US_MS,-16,-10,-30,-3,-13,6,919.7142857142857,0
2021-02-06,US_MT,-27,-4,-32,-19,-11,8,272,1
2021-02-06,US_NC,-18,-4,4,-35,-9,5,5405.285714285715,0
2021-02-06,US_ND,-25,-16,-40,-33,-9,8,60.714285714285715,0
2021-02-06,US_NE,-40,-22,-44,-32,-14,11,390.42857142857144,0
2021-02-06,US_NH,-16,1,18,-29,-5,5,362,1
2021-02-06,US_NJ,-20,5,0,-37,-6,6,3544,1
2021-02-06,US_NM,-26,-6,-14,-17,-16,7,471.14285714285717,0
2021-02-06,US_NV,-21,-6,-25,-41,-19,6,739.8571428571429,0
2021-02-06,US_NY,-31,-4,-22,-43,-16,7,8529.57142857143,0
2021-02-06,US_OH,-19,-7,0,-23,-7,5,3230.5714285714284,0
2021-02-06,US_OK,-17,-6,-38,-12,-9,6,1985.7142857142858,0
2021-02-06,US_OR,-28,-7,9,-33,-14,7,588.2857142857143,0
2021-02-06,US_PA,-17,1,-13,-30,-5,5,3794.285714285714,0
2021-02-06,US_RI,-21,3,42,-39,-10,5,463.2857142857143,1
2021-02-06,US_SC,-16,-6,-22,-21,-10,5,3201,0
2021-02-06,US_SD,-17,-2,-40,-17,-8,7,139.14285714285714,1
2021-02-06,US_TN,-15,-3,4,-20,-6,4,2300.285714285714,0
2021-02-06,US_TX,-18,-7,-19,-27,-13,5,12723.714285714286,0
2021-02-06,US_UT,-17,-1,7,-24,-10,5,1090.142857142857,0
2021-02-06,US_VA,-19,2,9,-31,-7,5,3390.8571428571427,1
2021-02-06,US_VT,-27,-13,15,-49,-13,7,129.85714285714286,0
2021-02-06,US_WA,-28,-11,0,-45,-15,7,1527.142857142857,0
2021-02-06,US_WI,-27,-7,-24,-34,-4,8,1204.142857142857,0
2021-02-06,US_WV,-14,0,0,-20,-6,4,512.4285714285714,0
2021-02-07,US_AK,-22,-10,5,-36,-12,4,141.42857142857142,0
2021-02-07,US_AL,-21,-4,-21,-21,-15,5,1661.857142857143,1
2021-02-07,US_AR,-21,-5,-26,-15,-15,5,1358.5714285714287,0
2021-02-07,US_AZ,-24,-9,-22,-25,-12,4,3123.714285714286,0
2021-02-07,US_CA,-35,-13,-18,-47,-19,7,11015.57142857143,0
2021-02-07,US_CO,-28,-7,-20,-38,-10,5,1380.7142857142858,1
2021-02-07,US_FL,-23,-8,-35,-39,-18,5,7686.142857142857,1
2021-02-07,US_GA,-21,-6,-16,-38,-17,5,4077.4285714285716,0
2021-02-07,US_HI,-41,-23,-45,-63,-25,7,76.14285714285714,0
2021-02-07,US_IA,-29,0,-42,-34,-10,6,505.7142857142857,0
2021-02-07,US_ID,-11,4,30,-13,-12,2,413.85714285714283,0
2021-02-07,US_IL,-40,-21,-49,-46,-18,7,2680.5714285714284,0
2021-02-07,US_IN,-29,-13,-25,-23,-14,5,1710.5714285714287,1
2021-02-07,US_LA,-23,-2,-27,-26,-17,4,1499,0
2021-02-07,US_MA,-49,-32,-40,-61,-24,10,2547,0
2021-02-07,US_MD,-44,-31,-50,-53,-25,11,1311.857142857143,1
2021-02-07,US_ME,-27,-4,7,-39,-10,4,235.71428571428572,0
2021-02-07,US_MN,-36,-22,-43,-48,-13,7,877,1
2021-02-07,US_MO,-36,-17,-47,-30,-17,6,924.1428571428571,0
2021-02-07,US_MS,-19,-7,-23,-10,-18,5,918.7142857142857,0
2021-02-07,US_MT,-33,-7,-35,-13,-13,6,255,0
2021-02-07,US_NC,-28,-9,-35,-40,-18,6,4227.285714285715,0
2021-02-07,US_ND,-30,-15,-40,-35,-12,5,60.857142857142854,1
2021-02-07,US_NE,-41,-20,-46,-32,-17,8,370,0
2021-02-07,US_NH,-38,-18,-21,-41,-11,7,360.85714285714283,0
2021-02-07,US_NJ,-58,-41,-45,-59,-28,12,3838.1428571428573,1
2021-02-07,US_NM,-32,-7,-12,-22,-14,5,448.2857142857143,0
2021-02-07,US_NV,-27,-9,-19,-43,-18,5,726.8571428571429,0
2021-02-07,US_NY,-52,-31,-46,-56,-25,10,8697.57142857143,1
2021-02-07,US_OH,-26,-11,-15,-33,-11,5,3129.1428571428573,0
2021-02-07,US_OK,-22,-8,-45,-15,-10,5,1920.142857142857,0
2021-02-07,US_RI,-51,-33,-46,-59,-25,10,455.57142857142856,0
2021-02-07,US_SC,-20,-5,-30,-19,-17,5,3192.285714285714,0
2021-02-07,US_SD,-25,1,-31,-24,-8,4,134.42857142857142,0
2021-02-07,US_TN,-25,-8,-29,-30,-18,5,2456.1428571428573,1
2021-02-07,US_TX,-22,-8,-27,-30,-14,5,12049,0
2021-02-07,US_UT,-18,2,20,-32,-17,3,1048.4285714285713,0
